商品ID,賣家ID,商品名稱,商品連結,價格,星星趴數,歷史銷售量,商家地點
29059756,4429465,『昱陽傢俱』多功能2尺四層電器架/收納架/置物架/微波架/電鍋架/櫃子/全新品【桃園以北免運費】,https://shopee.tw/『昱陽傢俱』多功能2尺四層電器架-收納架-置物架-微波架-電鍋架-櫃子-全新品【桃園以北免運費】-i.4429465.29059756?sp_atk=9c90f1b3-1aca-4bc4-806d-8de7ed2e5360&xptdk=9c90f1b3-1aca-4bc4-806d-8de7ed2e5360,3700.0,5.0,1.0,新北市板橋區
10412813962,454157984,【台灣電器】CHIMEI 奇美 14吋 遙控DC電風扇 DF-14G0ST 電風扇 無線 遙控 防疫 夏天,https://shopee.tw/【台灣電器】CHIMEI-奇美-14吋-遙控DC電風扇-DF-14G0ST-電風扇-無線-遙控-防疫-夏天-i.454157984.10412813962?sp_atk=2663f584-133b-4cda-8210-ea5abd34126e&xptdk=2663f584-133b-4cda-8210-ea5abd34126e,1575.0,4.94,34.0,
8846270115,314948561,雙日電器 E27 LED燈泡 移動插座 燈泡插座 燈座 壁插燈座 手動小夜燈燈座（不含燈泡）CH-927【居家電料】,https://shopee.tw/雙日電器-E27-LED燈泡-移動插座-燈泡插座-燈座-壁插燈座-手動小夜燈燈座（不含燈泡）CH-927【居家電料】-i.314948561.8846270115?sp_atk=f2859d6d-e4c2-4a08-944a-487a9a175024&xptdk=f2859d6d-e4c2-4a08-944a-487a9a175024,75.0,5.0,25.0,彰化縣竹塘鄉
7180330596,38928702,雙日電器 2P過載1開2插轉接線 15A 11cm  B-12L 180度轉向插頭,https://shopee.tw/雙日電器-2P過載1開2插轉接線-15A-11cm-B-12L-180度轉向插頭-i.38928702.7180330596?sp_atk=23a2f975-1347-4cbd-8930-fadf731f1450&xptdk=23a2f975-1347-4cbd-8930-fadf731f1450,185.0,5.0,38.0,臺中市大里區
271783544,4880273,"附發票◎電器網拍批發◎ 上允 10㎏ 高速 脫水機SY-010A限區配送,偏遠地區需加運費",https://shopee.tw/附發票◎電器網拍批發◎-上允-10㎏-高速-脫水機SY-010A限區配送-偏遠地區需加運費-i.4880273.271783544?sp_atk=79338d09-dbc0-4cef-8494-db9916259e11&xptdk=79338d09-dbc0-4cef-8494-db9916259e11,2994.5,4.97,70.0,新北市泰山區
16328650229,312471157,【DIY】台灣製造 高153cm白色不鏽鋼洗衣機抬高層架 墊高架 層架 不鏽鋼架 洗衣機架 電器架 抬高架(SA系列),https://shopee.tw/【DIY】台灣製造-高153cm白色不鏽鋼洗衣機抬高層架-墊高架-層架-不鏽鋼架-洗衣機架-電器架-抬高架(SA系列)-i.312471157.16328650229?sp_atk=6cf029cb-2549-4774-ad92-a4f3caaa5d87&xptdk=6cf029cb-2549-4774-ad92-a4f3caaa5d87,6075.0,5.0,9.0,新北市樹林區
17320788560,689746191,【歡歡】變壓器220轉110伏轉換器電器電壓2000w,https://shopee.tw/【歡歡】變壓器220轉110伏轉換器電器電壓2000w-i.689746191.17320788560?sp_atk=9743a715-c0cc-45c2-9609-577b59b1e853&xptdk=9743a715-c0cc-45c2-9609-577b59b1e853,540.0,5.0,6.0,中國大陸
231241777,12756824,廚房櫃收納置物櫃電器櫃電器架雙門廚房收納櫥櫃玄關櫃微波爐櫃層架收納抽屜櫃電器架多功能廚房架北歐經典廚房櫃組合櫃,https://shopee.tw/廚房櫃收納置物櫃電器櫃電器架雙門廚房收納櫥櫃玄關櫃微波爐櫃層架收納抽屜櫃電器架多功能廚房架北歐經典廚房櫃組合櫃-i.12756824.231241777?sp_atk=d60efa8c-bb05-4cae-ac4d-0cafecf53dd0&xptdk=d60efa8c-bb05-4cae-ac4d-0cafecf53dd0,1649.0,4.91,25.0,臺南市仁德區
3730599486,250003541,喜臨門 電氣膠帶18mmx20y 電火布 電器膠帶 絕緣膠帶 共八色,https://shopee.tw/喜臨門-電氣膠帶18mmx20y-電火布-電器膠帶-絕緣膠帶-共八色-i.250003541.3730599486?sp_atk=3f25e775-7091-4d44-91bf-83f2b73cb59d&xptdk=3f25e775-7091-4d44-91bf-83f2b73cb59d,14.0,5.0,140.0,臺南市永康區
18875580178,62194837,【台灣版紅色+日本版黃色 合售】日本購入 首版 迷你大同電鍋模型 扭蛋 轉蛋 電器,https://shopee.tw/【台灣版紅色-日本版黃色-合售】日本購入-首版-迷你大同電鍋模型-扭蛋-轉蛋-電器-i.62194837.18875580178?sp_atk=1aa177d6-27f9-41f6-b91b-4a14db828f32&xptdk=1aa177d6-27f9-41f6-b91b-4a14db828f32,550.0,,140.0,新北市永和區
6334547532,148604541,日日角鋼(限台南/高雄)-電器架 長61公分X寛46公分X高183公分 電器架 電器櫃 拉抽 角鋼架 鐵架 E1-1,https://shopee.tw/日日角鋼(限台南-高雄)-電器架-長61公分X寛46公分X高183公分-電器架-電器櫃-拉抽-角鋼架-鐵架-E1-1-i.148604541.6334547532?sp_atk=df66d9be-d89d-4eb5-9ab8-8b9d6266e54d&xptdk=df66d9be-d89d-4eb5-9ab8-8b9d6266e54d,7550.0,5.0,18.0,臺南市中西區
314266165,4880273,◎電器網拍批發◎元山蒸汽式溫熱開飲機YS-8387DW 二級能源效率／替代舊款YS-9387DW,https://shopee.tw/◎電器網拍批發◎元山蒸汽式溫熱開飲機YS-8387DW-二級能源效率／替代舊款YS-9387DW-i.4880273.314266165?sp_atk=c183d2f6-0813-4576-875a-c51b12998cad&xptdk=c183d2f6-0813-4576-875a-c51b12998cad,3700.0,4.9,58.0,新北市泰山區
15552533748,36501144,免運 置物架 防塵 架子 廚房置物架 收納架 落地多層帶門防塵收納櫃 放鍋具電器零食餐邊置物儲物櫃 加固款,https://shopee.tw/免運-置物架-防塵-架子-廚房置物架-收納架-落地多層帶門防塵收納櫃-放鍋具電器零食餐邊置物儲物櫃-加固款-i.36501144.15552533748?sp_atk=b4347698-ed4b-4007-a2ff-954064d23010&xptdk=b4347698-ed4b-4007-a2ff-954064d23010,3138.0,5.0,25.0,雲林縣虎尾鎮
21830998519,353439561,<<綠色工場台南館>> Zero Breeze Mark 2 配件區 冷暖二用 擴電器 增壓器 適配器 冷氣,https://shopee.tw/-綠色工場台南館-Zero-Breeze-Mark-2-配件區-冷暖二用-擴電器-增壓器-適配器-冷氣-i.353439561.21830998519?sp_atk=175b53b5-3275-4071-ab88-be74599a5486&xptdk=175b53b5-3275-4071-ab88-be74599a5486,3500.0,5.0,3.0,臺南市仁德區
14706735122,297364648,「環大回收」♻二手 電器 早期 限宅配 未測試【Technics 雙卡卡式錄音播放機 RS-TR252】中古 復古收藏,https://shopee.tw/「環大回收」♻二手-電器-早期-限宅配-未測試【Technics-雙卡卡式錄音播放機-RS-TR252】中古-復古收藏-i.297364648.14706735122?sp_atk=33f84c30-711c-4002-b2ac-4f36e3554778&xptdk=33f84c30-711c-4002-b2ac-4f36e3554778,629.0,,3.0,彰化縣彰化市
17319537012,14848281,【臺灣爆款特惠】廚房置物架落地式帶門置物柜微波爐烤箱多功能櫥柜鍋具電器儲物柜,https://shopee.tw/【臺灣爆款特惠】廚房置物架落地式帶門置物柜微波爐烤箱多功能櫥柜鍋具電器儲物柜-i.14848281.17319537012?sp_atk=359ee538-f94c-44cb-90dc-fe7edd25046b&xptdk=359ee538-f94c-44cb-90dc-fe7edd25046b,3160.5,,3.0,桃園市楊梅區
940692807,10181397,現貨神保電器盲蓋 開關插座 JIMBO PANASONIC 中一電工 glatima 國際牌 設計開關面板,https://shopee.tw/現貨神保電器盲蓋-開關插座-JIMBO-PANASONIC-中一電工-glatima-國際牌-設計開關面板-i.10181397.940692807?sp_atk=b98bcb44-8fea-425a-b904-2ea9603d46c0&xptdk=b98bcb44-8fea-425a-b904-2ea9603d46c0,480.0,5.0,55.0,
23616374991,34078883,【信瑋電器】台灣三洋 單槽洗衣機 【ASW-88HTB】來電享優惠,https://shopee.tw/【信瑋電器】台灣三洋-單槽洗衣機-【ASW-88HTB】來電享優惠-i.34078883.23616374991?sp_atk=23d5d69e-0203-4849-b9c7-e1553b003744&xptdk=23d5d69e-0203-4849-b9c7-e1553b003744,6700.0,,55.0,臺北市信義區
4791774865,4916560,@惠增電器@惠而浦Whirlpool DD直驅變頻高效抗菌健康洗直立12公斤智能科技洗衣機WV12DS@限時大特價,https://shopee.tw/-惠增電器-惠而浦Whirlpool-DD直驅變頻高效抗菌健康洗直立12公斤智能科技洗衣機WV12DS-限時大特價-i.4916560.4791774865?sp_atk=a7456d84-391b-4c0e-9f81-ce8b67f7ac62&xptdk=a7456d84-391b-4c0e-9f81-ce8b67f7ac62,13850.0,,55.0,臺北市內湖區
6718949796,11833299,現貨【暐竣電器】Panasonic 國際 NT-H900 / NTH900 電烤箱 小巧容量設計 宿舍必備 烤箱,https://shopee.tw/現貨【暐竣電器】Panasonic-國際-NT-H900-NTH900-電烤箱-小巧容量設計-宿舍必備-烤箱-i.11833299.6718949796?sp_atk=7fdc861d-f0ef-4e92-8dea-5d5fd173be47&xptdk=7fdc861d-f0ef-4e92-8dea-5d5fd173be47,1390.0,5.0,6.0,苗栗縣頭份市
14815726100,4705315,國際牌KX-TE82493來顯卡，TES824主機專用,https://shopee.tw/國際牌KX-TE82493來顯卡，TES824主機專用-i.4705315.14815726100?sp_atk=28169ad6-57bf-425a-bb4a-e0cbaf214d16&xptdk=28169ad6-57bf-425a-bb4a-e0cbaf214d16,1450.0,,6.0,新北市三重區
3069552099,37137599,Amos 亞摩斯 居家升級版廚房四層二抽附插座多功能電器架 TBA007+S 現貨 廠商直送,https://shopee.tw/Amos-亞摩斯-居家升級版廚房四層二抽附插座多功能電器架-TBA007-S-現貨-廠商直送-i.37137599.3069552099?sp_atk=acae2e06-fd8d-42ac-89fe-1f14ab67c6c0&xptdk=acae2e06-fd8d-42ac-89fe-1f14ab67c6c0,3299.0,,6.0,桃園市楊梅區
55446595,6911881,完美主義｜《IRON烤漆鐵力士沖孔平面三層架》60X45X90 收納架 置物架 鐵架 層架 展示架 電器架【J0110】,https://shopee.tw/完美主義｜《IRON烤漆鐵力士沖孔平面三層架》60X45X90-收納架-置物架-鐵架-層架-展示架-電器架【J0110】-i.6911881.55446595?sp_atk=a8913f0c-91f0-47e2-8b57-ecde18740624&xptdk=a8913f0c-91f0-47e2-8b57-ecde18740624,1299.0,4.91,101.0,臺中市神岡區
17242530741,592623585,摩飛電器  拖把   噴水拖把   家用乾溼兩用平板拖布   噴霧拖把  懶人免手洗帶噴水掃地拖把,https://shopee.tw/摩飛電器-拖把-噴水拖把-家用乾溼兩用平板拖布-噴霧拖把-懶人免手洗帶噴水掃地拖把-i.592623585.17242530741?sp_atk=1ec77920-bccf-4ba2-90ae-2d32ce28efc7&xptdk=1ec77920-bccf-4ba2-90ae-2d32ce28efc7,225.0,4.86,20.0,中國大陸
7455169505,2585848,KawaDenki舒眠空氣清淨機/全新,https://shopee.tw/KawaDenki舒眠空氣清淨機-全新-i.2585848.7455169505?sp_atk=8a5f958f-ae79-4319-84b7-e3eeeb78b3ed&xptdk=8a5f958f-ae79-4319-84b7-e3eeeb78b3ed,649.0,,20.0,臺中市北屯區
6879836391,38928702,Double Sun 2P易指拔轉接插頭 2孔插座（附防護蓋）DR-67 新安規,https://shopee.tw/Double-Sun-2P易指拔轉接插頭-2孔插座（附防護蓋）DR-67-新安規-i.38928702.6879836391?sp_atk=6126a554-39aa-4ce9-896d-607d8f97c35b&xptdk=6126a554-39aa-4ce9-896d-607d8f97c35b,52.0,5.0,40.0,臺中市大里區
8425475771,321756404,現貨可超取 華冠電器 BT-807 MIT台灣製造 8吋桌立扇 涼風扇 風量大 電扇 立扇 工業扇 夏天必備 小電扇風扇,https://shopee.tw/現貨可超取-華冠電器-BT-807-MIT台灣製造-8吋桌立扇-涼風扇-風量大-電扇-立扇-工業扇-夏天必備-小電扇風扇-i.321756404.8425475771?sp_atk=28f4860a-da06-4a2f-9792-62041171e69a&xptdk=28f4860a-da06-4a2f-9792-62041171e69a,459.0,5.0,19.0,彰化縣員林市
23668879517,13023631,．私人好貨．二手．電器．配件如圖 良品【SONY Play Station PS2 薄機 主機 SCPH-70012】,https://shopee.tw/．私人好貨．二手．電器．配件如圖-良品【SONY-Play-Station-PS2-薄機-主機-SCPH-70012】-i.13023631.23668879517?sp_atk=ff98dd1a-0545-44b7-9835-054c3b513ce2&xptdk=ff98dd1a-0545-44b7-9835-054c3b513ce2,1180.0,,19.0,臺中市北區
15580630536,98655099,【現貨/贈手工小包子】大同電鍋 扭蛋 盒玩 袖珍 模型 蒸飯 電器 台灣版 日本版 仿真 配件 包子 肉包 隱藏 幸運,https://shopee.tw/【現貨-贈手工小包子】大同電鍋-扭蛋-盒玩-袖珍-模型-蒸飯-電器-台灣版-日本版-仿真-配件-包子-肉包-隱藏-幸運-i.98655099.15580630536?sp_atk=0bd6bd57-523a-4628-bfc3-b774674f5473&xptdk=0bd6bd57-523a-4628-bfc3-b774674f5473,367.5,4.92,64.0,臺中市豐原區
11565027670,409058183,【小玉電器】奇美 CHIMEI 6公升 時尚美型節能除濕機 RH-06E0RM 除濕機,https://shopee.tw/【小玉電器】奇美-CHIMEI-6公升-時尚美型節能除濕機-RH-06E0RM-除濕機-i.409058183.11565027670?sp_atk=eeaf0786-0a41-4629-a0fb-099075d53ef0&xptdk=eeaf0786-0a41-4629-a0fb-099075d53ef0,5200.0,5.0,10.0,新北市新店區
14549516035,141543267,TELESIN GoPro Hero9/Hero10/Hero11收納式電池三座充電器 (本商品不含電池),https://shopee.tw/TELESIN-GoPro-Hero9-Hero10-Hero11收納式電池三座充電器-(本商品不含電池)-i.141543267.14549516035?sp_atk=d20544d2-e817-4fc9-83ab-daef42db1528&xptdk=d20544d2-e817-4fc9-83ab-daef42db1528,699.0,,10.0,高雄市三民區
6811520209,3120439,威宏電器有限公司 - 花季 日式陶瓷多用碗組 6.8吋多 CH-B1912,https://shopee.tw/威宏電器有限公司-花季-日式陶瓷多用碗組-6.8吋多-CH-B1912-i.3120439.6811520209?sp_atk=b5d183c2-b654-445a-9b49-4df964a6f69c&xptdk=b5d183c2-b654-445a-9b49-4df964a6f69c,150.0,5.0,6.0,臺南市麻豆區
504567278,4880273,附發票 ◎電器網拍批發◎元山 桌式桶裝不銹鋼冰溫熱飲水機 YS-8201BWIB 「不含桶裝水空桶 」,https://shopee.tw/附發票-◎電器網拍批發◎元山-桌式桶裝不銹鋼冰溫熱飲水機-YS-8201BWIB-「不含桶裝水空桶-」-i.4880273.504567278?sp_atk=f1c359d3-6b69-4b76-b51d-a99ad769f0b4&xptdk=f1c359d3-6b69-4b76-b51d-a99ad769f0b4,5278.0,5.0,37.0,新北市泰山區
22743820379,699434829,【安心電器】現在再優惠1000，限2組*(標準安裝18800)～聲寶變頻冷暖AU/AM-DF28DC(4-6坪),https://shopee.tw/【安心電器】現在再優惠1000，限2組*(標準安裝18800)～聲寶變頻冷暖AU-AM-DF28DC(4-6坪)-i.699434829.22743820379?sp_atk=0bc02bfe-ea1e-4a3f-8edf-4ffb076bee40&xptdk=0bc02bfe-ea1e-4a3f-8edf-4ffb076bee40,15400.0,,37.0,
9255567683,426201829,UMI 變壓器220v转100v PL防水直插式25W/50W/100W小巧便攜純銅降壓電壓轉換 中國用日本100v電器,https://shopee.tw/UMI-變壓器220v转100v-PL防水直插式25W-50W-100W小巧便攜純銅降壓電壓轉換-中國用日本100v電器-i.426201829.9255567683?sp_atk=3b0652ec-0490-43a0-8ab7-694c8bfaa755&xptdk=3b0652ec-0490-43a0-8ab7-694c8bfaa755,700.0,5.0,3.0,中國大陸
8002981154,6133368,[台灣製造 免運宅配到家 送s掛勾]廚房電器櫃 置物架 廚房收納 廚房電器架 微波爐架 收納架 抽屜櫃 MIT台灣製,https://shopee.tw/-台灣製造-免運宅配到家-送s掛勾-廚房電器櫃-置物架-廚房收納-廚房電器架-微波爐架-收納架-抽屜櫃-MIT台灣製-i.6133368.8002981154?sp_atk=bca2692f-22d3-406b-b2d8-69761079ccbd&xptdk=bca2692f-22d3-406b-b2d8-69761079ccbd,1929.0,4.95,69.0,臺中市北屯區
3642206077,52557531,宅貨｜堆疊置物架 微波爐置物架 廚房收納 電器架 收納架 層架  電器櫃 台灣製,https://shopee.tw/宅貨｜堆疊置物架-微波爐置物架-廚房收納-電器架-收納架-層架-電器櫃-台灣製-i.52557531.3642206077?sp_atk=d6d584a9-6a5f-44ad-9302-f573004282e8&xptdk=d6d584a9-6a5f-44ad-9302-f573004282e8,876.0,5.0,6.0,臺中市神岡區
23116888328,8544615,Kawa Denki 舒眠空氣清淨機 KDE-112G🌟剩1組/機內有附濾網,https://shopee.tw/Kawa-Denki-舒眠空氣清淨機-KDE-112G🌟剩1組-機內有附濾網-i.8544615.23116888328?sp_atk=65a030cc-0013-41b3-a042-211fe3c27fa8&xptdk=65a030cc-0013-41b3-a042-211fe3c27fa8,309.0,,6.0,桃園市龜山區
20681087622,4880273,附發票 ◎電器網拍批發◎SHARP 夏普 14吋 旗艦型 自動除菌離子DC直流馬達遙控立扇 PJ-P14GD,https://shopee.tw/附發票-◎電器網拍批發◎SHARP-夏普-14吋-旗艦型-自動除菌離子DC直流馬達遙控立扇-PJ-P14GD-i.4880273.20681087622?sp_atk=45124352-f5a7-4015-9c76-f4523ddf0aa0&xptdk=45124352-f5a7-4015-9c76-f4523ddf0aa0,3492.0,,6.0,新北市泰山區
3569323392,64379417,面罩賣場 紳芳 廣大 典億 美髮儀器立式 吊式((烘髮機面罩580元後面罩650元))烘髮機面罩 吹風機 大風吹 上捲子,https://shopee.tw/面罩賣場-紳芳-廣大-典億-美髮儀器立式-吊式((烘髮機面罩580元後面罩650元))烘髮機面罩-吹風機-大風吹-上捲子-i.64379417.3569323392?sp_atk=b7cbc73f-f3eb-4765-b28d-efd87f7ace79&xptdk=b7cbc73f-f3eb-4765-b28d-efd87f7ace79,640.0,5.0,12.0,臺北市士林區
7337305017,3566436,全新現貨 轉蛋 扭蛋 EPOCH 電器配線的世界 充電線 延長線 配線 理線 全5種 整套販售,https://shopee.tw/全新現貨-轉蛋-扭蛋-EPOCH-電器配線的世界-充電線-延長線-配線-理線-全5種-整套販售-i.3566436.7337305017?sp_atk=38cb82ed-66f6-4757-8f2c-bf536a75ea8b&xptdk=38cb82ed-66f6-4757-8f2c-bf536a75ea8b,299.0,5.0,2.0,臺北市北投區
14249676477,409058183,【小玉電器】🍉熱銷現貨🍉 HITACHI 日立 11公升 除濕機 RD-22FG 22FG 日立除濕機 原廠公司保固,https://shopee.tw/【小玉電器】🍉熱銷現貨🍉-HITACHI-日立-11公升-除濕機-RD-22FG-22FG-日立除濕機-原廠公司保固-i.409058183.14249676477?sp_atk=0c9db644-0bfe-49da-a7a4-45a915d23b39&xptdk=0c9db644-0bfe-49da-a7a4-45a915d23b39,9400.0,5.0,5.0,新北市新店區
15439847384,4705315,萬國CEI DT-8850全新螢幕話機,https://shopee.tw/萬國CEI-DT-8850全新螢幕話機-i.4705315.15439847384?sp_atk=3c3aa197-ec2e-4da9-a0e7-ea0d576e5c9e&xptdk=3c3aa197-ec2e-4da9-a0e7-ea0d576e5c9e,2150.0,,5.0,新北市三重區
177849249,12756824,收納櫃廚房收納櫃雙門櫃多功能收納置物櫃電器櫃三門六格廚房櫃廚房架電器收納架電器架收納置物櫃門櫃玄關架收納櫃儲櫃整理櫃,https://shopee.tw/收納櫃廚房收納櫃雙門櫃多功能收納置物櫃電器櫃三門六格廚房櫃廚房架電器收納架電器架收納置物櫃門櫃玄關架收納櫃儲櫃整理櫃-i.12756824.177849249?sp_atk=1a0dd436-433d-42cd-a6c2-fa00d1e8fd1d&xptdk=1a0dd436-433d-42cd-a6c2-fa00d1e8fd1d,1829.0,4.87,37.0,臺南市仁德區
23544353910,33141270,IRIS循環扇 韓國電器插頭規格 9.9成新,https://shopee.tw/IRIS循環扇-韓國電器插頭規格-9.9成新-i.33141270.23544353910?sp_atk=ddff91ad-fafa-40cd-8b2d-1812cd0e2c57&xptdk=ddff91ad-fafa-40cd-8b2d-1812cd0e2c57,420.0,,37.0,臺中市西區
4730136065,4880273,電器網拍~SPT 尚朋堂 UV殺菌除塵螨吸塵器 SV-02BD,https://shopee.tw/電器網拍~SPT-尚朋堂-UV殺菌除塵螨吸塵器-SV-02BD-i.4880273.4730136065?sp_atk=cf2550fd-f9da-444e-9ac1-08696d945883&xptdk=cf2550fd-f9da-444e-9ac1-08696d945883,1005.0,,37.0,新北市泰山區
23301075593,472303106,【未來科技】 榨油機 110v榨油機 家用榨油機 小型商用榨油機 智能不銹鋼廚房電器,https://shopee.tw/【未來科技】-榨油機-110v榨油機-家用榨油機-小型商用榨油機-智能不銹鋼廚房電器-i.472303106.23301075593?sp_atk=ca3edd03-ddf2-4c55-88d5-4d51a4357862&xptdk=ca3edd03-ddf2-4c55-88d5-4d51a4357862,8599.0,,37.0,臺北市信義區
6131486021,143642859,【驚喜價D50.】廚房落地多層收納架微波爐烤箱架鍋碗調料儲物架電飯煲電器置物架,https://shopee.tw/【驚喜價D50.】廚房落地多層收納架微波爐烤箱架鍋碗調料儲物架電飯煲電器置物架-i.143642859.6131486021?sp_atk=43c993ad-540a-4e2e-9ae5-e13b5dae85e6&xptdk=43c993ad-540a-4e2e-9ae5-e13b5dae85e6,1432.5,,37.0,苗栗縣公館鄉
15945611997,4617121,櫻花粉旅遊出國用吹風機🌸 超靜音 負離子吹頭髮 冷熱風可調節 220v電器 中國港澳旅遊 桃花粉,https://shopee.tw/櫻花粉旅遊出國用吹風機🌸-超靜音-負離子吹頭髮-冷熱風可調節-220v電器-中國港澳旅遊-桃花粉-i.4617121.15945611997?sp_atk=87e2bbd5-e45a-48ad-84b3-1a195ec38054&xptdk=87e2bbd5-e45a-48ad-84b3-1a195ec38054,350.0,,37.0,高雄市前鎮區
1168648204,67875652,全華出版 工業用書【實用家庭電器修護(上)(蔡朝洋等二人)】（2015年8月5版）,https://shopee.tw/全華出版-工業用書【實用家庭電器修護(上)(蔡朝洋等二人)】（2015年8月5版）-i.67875652.1168648204?sp_atk=51ba38de-d556-41f5-9229-f7869284c542&xptdk=51ba38de-d556-41f5-9229-f7869284c542,310.0,4.0,1.0,屏東縣屏東市
1830144998,16801309,【C622-2】23C購 肯尼士餐櫃2.7尺/4尺/5尺/2尺電器收納櫃/置物櫃/碗盤櫃/碗碟櫃-新北大,https://shopee.tw/【C622-2】23C購-肯尼士餐櫃2.7尺-4尺-5尺-2尺電器收納櫃-置物櫃-碗盤櫃-碗碟櫃-新北大-i.16801309.1830144998?sp_atk=b232a184-2906-46c9-8575-71f0725d0b07&xptdk=b232a184-2906-46c9-8575-71f0725d0b07,9250.0,5.0,9.0,新北市三峽區
12448402420,12244,【空間特工】招財鋁合金架【台灣製造】附插座｜廚房架｜微波爐架｜電器架｜櫥櫃｜零食櫃｜藥品櫃｜電鍋架｜廚具收納｜廚房用具架,https://shopee.tw/【空間特工】招財鋁合金架【台灣製造】附插座｜廚房架｜微波爐架｜電器架｜櫥櫃｜零食櫃｜藥品櫃｜電鍋架｜廚具收納｜廚房用具架-i.12244.12448402420?sp_atk=5836b5f3-a1b1-4daf-b2f9-31c3d73115ee&xptdk=5836b5f3-a1b1-4daf-b2f9-31c3d73115ee,5190.0,5.0,1.0,
6093673563,4891784,配件-吊衣桿/塑料墊板/加高鐵桿 專屬鐵架/層架/收納架/鍍鉻架/廚房架/電器架/置物架/書架/工具架-youneed,https://shopee.tw/配件-吊衣桿-塑料墊板-加高鐵桿-專屬鐵架-層架-收納架-鍍鉻架-廚房架-電器架-置物架-書架-工具架-youneed-i.4891784.6093673563?sp_atk=fe44b0f3-a721-4789-bca5-4d15ed51a30a&xptdk=fe44b0f3-a721-4789-bca5-4d15ed51a30a,120.0,4.93,916.0,苗栗縣頭份市
9060378631,734590,[御宅族] Kenelephant 代理 轉蛋 扭蛋 日本Victor勝利懷舊電器迷你模型 大全9種 現貨,https://shopee.tw/-御宅族-Kenelephant-代理-轉蛋-扭蛋-日本Victor勝利懷舊電器迷你模型-大全9種-現貨-i.734590.9060378631?sp_atk=348338bc-9048-4d1d-9bc1-b101fc7b3d18&xptdk=348338bc-9048-4d1d-9bc1-b101fc7b3d18,1999.0,5.0,9.0,臺北市內湖區
6664150394,26167529,《艾克思》家俱電器消音防刮EVA泡棉保護墊-方形25x25mm,https://shopee.tw/《艾克思》家俱電器消音防刮EVA泡棉保護墊-方形25x25mm-i.26167529.6664150394?sp_atk=fb7b577c-db67-4816-8232-60566072399f&xptdk=fb7b577c-db67-4816-8232-60566072399f,117.5,5.0,5.0,臺北市內湖區
1182652571,5868525,[Hare.D]布帶鎖 快速出貨 抽屜 安全鎖 兒童安全保護鎖 冰箱鎖 櫃門鎖 電器鎖 對開鎖 單入,https://shopee.tw/-Hare.D-布帶鎖-快速出貨-抽屜-安全鎖-兒童安全保護鎖-冰箱鎖-櫃門鎖-電器鎖-對開鎖-單入-i.5868525.1182652571?sp_atk=6e3d1577-79aa-49ed-ba77-9ed666ddcea3&xptdk=6e3d1577-79aa-49ed-ba77-9ed666ddcea3,19.0,4.91,691.0,桃園市中壢區
13627877509,6117425,*黑眼圈剋星-日本製超夯美容電器Panasonic國際牌EH-SW-54-T溫熱蒸氣眼部按摩器 棕色~超低價 日本製造,https://shopee.tw/*黑眼圈剋星-日本製超夯美容電器Panasonic國際牌EH-SW-54-T溫熱蒸氣眼部按摩器-棕色~超低價-日本製造-i.6117425.13627877509?sp_atk=672222e7-d4d2-4824-81a9-95bf298b8384&xptdk=672222e7-d4d2-4824-81a9-95bf298b8384,3599.0,,691.0,臺北市大安區
17428636642,312471157,【DIY】台灣製造 高12cm白色不鏽鋼洗衣機墊高架 墊高架 層架 不鏽鋼架 洗衣機架 電器架 贈洗衣機腳架防滑墊,https://shopee.tw/【DIY】台灣製造-高12cm白色不鏽鋼洗衣機墊高架-墊高架-層架-不鏽鋼架-洗衣機架-電器架-贈洗衣機腳架防滑墊-i.312471157.17428636642?sp_atk=4aa4325a-93d0-4d25-9487-b540c58c9286&xptdk=4aa4325a-93d0-4d25-9487-b540c58c9286,3600.0,5.0,8.0,新北市樹林區
543807573,12756824,十層抽屜車三層置物推車抽屜櫃文件櫃活動收納箱玩具收納推車多功能收納置物櫃玩具收納箱移動櫃沖板推車工作推車餐車電器架,https://shopee.tw/十層抽屜車三層置物推車抽屜櫃文件櫃活動收納箱玩具收納推車多功能收納置物櫃玩具收納箱移動櫃沖板推車工作推車餐車電器架-i.12756824.543807573?sp_atk=224beed6-4ce0-4b33-b499-e17d641a7f5e&xptdk=224beed6-4ce0-4b33-b499-e17d641a7f5e,949.0,5.0,7.0,臺南市仁德區
19174977369,33165470,扭蛋館 扭蛋機 轉蛋機 扭蛋 轉蛋 迷你大同電鍋 大同 電器 電鍋 模型 擬真 模型 擺飾 微縮 肉包 包子大同電鍋,https://shopee.tw/扭蛋館-扭蛋機-轉蛋機-扭蛋-轉蛋-迷你大同電鍋-大同-電器-電鍋-模型-擬真-模型-擺飾-微縮-肉包-包子大同電鍋-i.33165470.19174977369?sp_atk=8860cf92-a780-4a07-b9e9-4db0e53feaa2&xptdk=8860cf92-a780-4a07-b9e9-4db0e53feaa2,300.0,5.0,5.0,臺中市北區
18555343288,472303106,【未來科技】 榨油機 中小型家用榨油機 商用榨油機 智能溫控不銹鋼廚房電器食用油加工設備,https://shopee.tw/【未來科技】-榨油機-中小型家用榨油機-商用榨油機-智能溫控不銹鋼廚房電器食用油加工設備-i.472303106.18555343288?sp_atk=b600e978-9480-477c-831f-fa9c53d015e3&xptdk=b600e978-9480-477c-831f-fa9c53d015e3,10999.0,,5.0,臺北市信義區
